0xff813700,_GetSystemTime
0xffb1e638,CheckAllEventFlag
0xffb1e628,CheckAnyEventFlag
0xff8181b4,CheckSumAll_FW
0xff99cf88,ClearDefectCount_FW
0xffa6613c,ClearDUIDFixFlag_FW
0xffb1ea38,ClearEventFlag
0xffa660d4,ClearFactoryMode_FW
0xffaee944,ClearPMByFs_FW
0xffaee934,ClearPMByGpio_FW
0xffaa597c,Close
0xff927564,close
0xffaa597c,Close_FW
0xff819530,CloseConsole_FW
0xffb5f9c4,closedir
0xffaea26c,CloseMechaShutter_FW
0xffaea26c,CloseMechaShutterEvent_FW
0xffaea2cc,CloseMechaShutterWithTiming_FW
0xffa5bde0,CloseMShutter_FW
0xffa6f858,CompletePrepareTestRec_FW
0xff90c870,ControlEventHandler_FW
0xffa5b1f8,ConvertAdjImgDrvModeToAdjImgDriveType_FW
0xffa5b1a8,ConvertAEIntegDrvTypeToAdjImgDriveType_FW
0xffa5cbc4,ConvertApexStdToApex_FW
0xffa5cb90,ConvertApexToApexStd_FW
0xffa5d228,ConvertCxCyToWBGain_FW
0xffa5dfbc,ConvertToPositionWithDistanceAndZoomPoint_FW
0xffa5b724,ConvertTvToExposureTime_FW
0xff819268,CPrintf_FW
0xff8192cc,CPutChar_FW
0xffa683b0,CreateAdjustmentTableMirror_FW
0xffb1f7a0,CreateBinarySemaphore
0xffb212f0,CreateBinarySemaphoreStrictly
0xffb3a3d8,CreateController_FW
0xffb1f888,CreateCountingSemaphore
0xffb1f888,CreateCountingSemaphore_FW
0xffb2131c,CreateCountingSemaphoreStrictly
0xff90b1e8,CreateDialogBox_FW
0xff90c668,CreateDialogItem_FW
0xff8cba9c,CreateDpConnectController_FW
0xffb1e37c,CreateEventFlag
0xffb212c4,CreateEventFlagStrictly
0xffa696ec,CreateFADBGSingalID_FW
0xff8b8ba0,CreateLanguageMenu_FW
0xffb1ec68,CreateMessageQueue
0xffb21298,CreateMessageQueueStrictly
0xff88fa64,CreatePlayMyColController_FW
0xff8153ec,CreateProxyOfEventProcedure_FW
0xffb20f6c,CreateRecursiveLock
0xffb21348,CreateRecursiveLockStrictly
0xffb201b8,CreateTask
0xffb201b8,CreateTask_FW
0xffb21258,CreateTaskStrictly
0xffa1790c,CreateVcomUart_FW
0xff8eaec4,DBG_changeTraceLevel_FW
0xffb2c0c4,DebugAssert
0xffb3a49c,DeleteController_FW
0xff90b3e4,DeleteDialogBox_FW
0xff90b604,DeleteDialogBoxAfterGetTopOfControl_FW
0xff90c758,DeleteDialogItem_FW
0xff8cbd10,DeleteDpConnectController_FW
0xffb1e488,DeleteEventFlag
0xffaa0f50,DeleteFile_Fut
0xff90b7c4,DeleteItemFromDialogBox_FW
0xff8b8d64,DeleteLanguageMenu_FW
0xffb1edb8,DeleteMessageQueue
0xff90e34c,DeletePalette_FW
0xff88fab4,DeletePlayMyColController_FW
0xff815474,DeleteProxyOfEventProcedure_FW
0xffb21088,DeleteRecursiveLock
0xffb1f9a0,DeleteSemaphore
0xffb1f9a0,DeleteSemaphore_FW
0xffa17a18,DeleteVcomUart_FW
0xffa64978,DevelopStillPicture_FW
0xffa693b4,DeviceUniqueIDCheckSum_FW
0xffb42408,DisableAutoShutdown_FW
0xffa729fc,DisableDebugLogMode_FW
0xffae086c,DisableFocusLens_FW
0xffae87f8,DisableFocusPiCircuit_FW
0xffae87d8,DisableMechaCircuit_FW
0xff9e0f1c,DisableNotificationPTP_FW
0xff9ba330,DisableOBClampField_FW
0xff9160e4,DisableRefreshPhysicalScreen_FW
0xffae8868,DisableZoomEncoderCircuit_FW
0xffae8830,DisableZoomPiCircuit_FW
0xffa2e97c,DispCon_GetVideoAdjParameter_FW
0xffa2e9ec,DispCon_SaveVideoAdjParameter_FW
0xffa2e7b4,DispCon_SetDisplayType_FW
0xffa2e7f8,DispCon_SetMaxBackLightBrightness_FW
0xffa2e90c,DispCon_SetVideoAdjParameter_FW
0xffa2e6c0,DispCon_ShowBitmapColorBar
0xffa2e6c0,DispCon_ShowBitmapColorBar_FW
0xffa2e6a4,DispCon_ShowBlackChart_FW
0xffa2e4d4,DispCon_ShowColorBar_FW
0xffa2e72c,DispCon_ShowCustomColorBar_FW
0xffa2e548,DispCon_ShowFiveStep_FW
0xffa2e9d0,DispCon_ShowVideoAdjParameter_FW
0xffa2e660,DispCon_ShowWhiteChart_FW
0xffa2e7e8,DispCon_TurnOffDisplay_FW
0xffa2e7d8,DispCon_TurnOnDisplay_FW
0xffa2d164,DispDev_EnableEventProc_FW
0xff90baac,DisplayDialogBox_FW
0xffa65d74,DisplayFactoryMode_FW
0xffb06694,DoAELock
0xffb17b58,DoAELock_FW
0xffb06160,DoAFLock
0xffb17b38,DoAFLock_FW
0xff90bec0,DrawBinaryBitmapToDialog_FW
0xff90c7d8,DrawDialogItem_FW
0xff90bd70,DrawStringToDialog_FW
0xffa330b0,Driver_EnableEventProc_FW
0xff818654,Dump32_FW
0xff818478,Dump_FW
0xffa67e14,DumpAdjMirror_FW
0xffa6ab70,DumpTransparentMemoryItem_FW
0xff9ade18,EF.AdjPreFlash_FW
0xff9ade0c,EF.IsChargeFull_FW
0xff9ade80,EF.SetChargeMode_FW
0xff9add10,EF.SetEFChargeTimeOut_FW
0xff9addf8,EF.SetMainFlashTime_FW
0xff9adca0,EF.StartEFCharge_FW
0xff9add68,EF.StartInternalMainFlash_FW
0xff9add24,EF.StartInternalPreFlash_FW
0xff9add00,EF.StopEFCharge_FW
0xffb42420,EnableAutoShutdown_FW
0xffa729e4,EnableDebugLogMode_FW
0xffae0820,EnableFocusLens_FW
0xffae87e8,EnableFocusPiCircuit_FW
0xffb1ec28,EnableInterrupt
0xffae87c8,EnableMechaCircuit_FW
0xff9e0f30,EnableNotificationPTP_FW
0xff9ba318,EnableOBClampField_FW
0xff9160d0,EnableRefreshPhysicalScreen_FW
0xffae8858,EnableZoomEncoderCircuit_FW
0xffae8820,EnableZoomPiCircuit_FW
0xff8ef020,EndClockMode_FW
0xffa49230,EngDrvBits
0xffa49214,EngDrvIn
0xffa491fc,EngDrvOut
0xffa4921c,EngDrvRead
0xffa582d0,EngineDriver.Create_FW
0xffa582f8,EngineDriver.Delete_FW
0xffa67df4,EraseAdjustmentArea_FW
0xffb1c694,EraseLogSector_FW
0xffb23cac,EraseSectorOfRom_FW
0xff81870c,EraseSignature_FW
0xff9251b8,errnoOfTaskGet
0xffae0064,EscapeFocusLens_FW
0xff818794,exec_FW
0xffa6ff38,ExecuteDigicon_FW
0xff814a6c,ExecuteEventProcedure
0xff814a6c,ExecuteEventProcedure_FW
0xffa3772c,ExecuteLoadTest_FW
0xff8250b8,ExecuteResetFactoryWithRomWrite_FW
0xffa6fbf0,ExecuteTestRec_FW
0xffa6ffb4,ExecuteTestRecCF_FW
0xffb0658c,ExitFromCompensationEVF
0xffb20578,ExitTask
0xffb20578,ExitTask_FW
0xff81d568,ExMem.AllocCacheable_FW
0xff81d53c,ExMem.AllocUncacheable_FW
0xff81d580,ExMem.FreeCacheable_FW
0xff81d554,ExMem.FreeUncacheable_FW
0xff81e514,exmem_free
0xff8153d4,ExportToEventProcedure_FW
0xffa694e8,FA.Create_FW
0xffa6951c,FA.Delete_FW
0xffa697ec,FADBGPrintf_FW
0xffa69704,FADBGSingal_FW
0xffa69980,FAPrintf_FW
0xffaa10c4,Fclose_Fut
0xffaa10c4,Fclose_Fut_FW
0xffaa12c0,Feof_Fut
0xffaa12fc,Fflush_Fut
0xffaa1228,Fgets_Fut
0xff90bd10,FillRectangleToDialog_FW
0xffa6163c,FixAEWithCompensation_FW
0xff8bb0b8,FmtMenu_ExecuteQuickFormat_FW
0xffa61530,FocusAEWithCompensation_FW
0xffaa1084,Fopen_Fut
0xffaa1084,Fopen_Fut_FW
0xffaa1180,Fread_Fut
0xffaa1180,Fread_Fut_FW
0xffa73000,FreeBufferForSoundRec_FW
0xff818664,FreeMemory
0xff818664,FreeMemory_FW
0xffaa1274,Fseek_Fut
0xffaa1274,Fseek_Fut_FW
0xffaa1344,Fut.Save_FW
0xffaa11d4,Fwrite_Fut
0xffaa11d4,Fwrite_Fut_FW
0xffa33fb0,GetAdChValue_FW
0xffa67eb4,GetAdjTableMapVersion_FW
0xffa67ec4,GetAdjTableValueVersion_FW
0xffa67e6c,GetAdjTableVersion_FW
0xffa33fe0,GetAdVBattBottom_FW
0xffa59c10,GetAEIntegralServiceMode_FW
0xffa594b0,GetAEIntegralValue_FW
0xffa59788,GetAEIntegralValueWithFix_FW
0xffa598f8,GetAllAEIntegralAllValueWithFix_FW
0xff90ca48,GetAttributeFromDialogItem_FW
0xffa3fc48,GetBatteryTemperature
0xffa3fc48,GetBatteryTemperature_FW
0xff817f3c,GetBuildDate_FW
0xff817f54,GetBuildTime_FW
0xffa3fc34,GetCCDTemperature
0xffa3fc34,GetCCDTemperature_FW
0xffa5b4fc,GetCdsGainValue_FW
0xff819300,GetCh_FW
0xffa6315c,GetContinuousMovieJpegVRAMData_FW
0xffa626c0,GetContinuousVRAMData_FW
0xffa62fbc,GetContinuousVRAMDataWithRingBuffer_FW
0xffa5b168,GetCurrentAdjImgDriveType_FW
0xffa5babc,GetCurrentAvValue
0xffa5babc,GetCurrentAvValue_FW
0xff82b020,GetCurrentCaptureModeType_FW
0xffa5b760,GetCurrentExposureTime_FW
0xffa5e08c,GetCurrentFocusLensPosition_FW
0xffa5b178,GetCurrentImgDrvMode_FW
0xffa5b778,GetCurrentShutterSpeed_FW
0xffa5e034,GetCurrentTargetDistance
0xffa5e034,GetCurrentTargetDistance_FW
0xffa5d6e8,GetCurrentZoomLensDirection_FW
0xffa5d6d4,GetCurrentZoomLensPoint_FW
0xffa5d6c0,GetCurrentZoomLensPosition_FW
0xffa63bf0,GetDay_FW
0xff99cf98,GetDefectCount_FW
0xff90bf28,GetDialogBoxWindow_FW
0xff90cba8,GetDialogItemPosition_FW
0xff90c0b0,GetDialogItemPositionToDialog_FW
0xff90cc28,GetDialogItemResolution_FW
0xff90c0e4,GetDialogItemResolutionToDialog_FW
0xffa60408,GetDigiconData_FW
0xffaa5168,GetDrive_ClusterSize
0xffaa51e0,GetDrive_FreeClusters
0xffaa51a4,GetDrive_TotalClusters
0xffb1ea88,GetEventFlagValue
0xffa60ee0,GetExStrobeID_FW
0xff817f78,GetFirmwareVersion_FW
0xffa5e00c,GetFocusDefaultResetPosition_FW
0xff90b9d4,GetFocusedItemIDOfDialogItem_FW
0xffae08b8,GetFocusLensCurrentPosition_FW
0xffae09d0,GetFocusLensLoadCamTable_FW
0xffae0988,GetFocusLensLoadSubjectDistance_FW
0xffae0980,GetFocusLensPositionRatio_FW
0xffae0718,GetFocusLensPullInMaxSpeed_FW
0xffae072c,GetFocusLensPullOutMaxSpeed_FW
0xffae0908,GetFocusLensResetDefaultPosition_FW
0xffae08cc,GetFocusLensResetPosition_FW
0xffae08e0,GetFocusLensResetPositionForInside_FW
0xffae08f4,GetFocusLensResetPositionForOutside_FW
0xffae0988,GetFocusLensSubjectDistance,(stubs_entry_2.s)
0xffae0930,GetFocusLensSubjectDistance_FW
0xffae0954,GetFocusLensSubjectDistanceFromLens,(stubs_entry_2.s)
0xffae0954,GetFocusLensSubjectDistanceFromLens_FW
0xffae0978,GetFocusLensSubjectDistanceNumber_FW
0xffae8808,GetFocusPiSensorLevel_FW
0xffa5e020,GetFocusResetPosition_FW
0xff90bfd8,GetFocusScopeToDialog_FW
0xffa63c20,GetHour_FW
0xffa3a364,GetHVSw_FW
0xffae5808,GetIrisAv_FW
0xff90ba0c,GetItemHandleOfDialogBox_FW
0xffa3b17c,GetKbdState
0xffa35eb0,GetLBOffset_FW
0xffae7994,GetLensErrorStatus_FW
0xffa69e18,GetLogData_FW
0xffa69f08,GetLogDataOnlyAddMemory_FW
0xffb3deac,GetLogicalEventName
0xffb1c4e4,GetLogToFile_FW
0xffb4294c,GetMainPowerLockCounter_FW
0xffaea35c,GetMechaShutterStatus_FW
0xffa63c50,GetMinute_FW
0xff9b6768,GetMontblancVSize_FW
0xffa63bb8,GetMonth_FW
0xffa63088,GetMovieJpegVRAMHPixelsSize_FW
0xffa63094,GetMovieJpegVRAMVPixelsSize_FW
0xffb1f720,GetNumberOfPostedMessages
0xffa5b478,GetObClampValue_FW
0xffa3fc20,GetOpticalTemperature
0xffa3fc20,GetOpticalTemperature_FW
0xff90e55c,GetPaletteFromPhysicalScreen_FW
0xffa62df0,GetPixelsOfViewangle_FW
0xff90c960,GetPropertyFromDialogItem_FW
0xff90b658,GetPropertyFromDialogItemWithID_FW
0xffa3a048,GetSDDetect_FW
0xffa3a05c,GetSDProtect
0xffa3a05c,GetSDProtect_FW
0xffa63c80,GetSecond_FW
0xffb3a738,GetSelfControllerHandle_FW
0xffb1fe70,GetSemaphoreValue
0xffa5b8bc,GetShutterSpeedRegularMaxLimit_FW
0xffa5b8e0,GetShutterSpeedRegularMinLimit_FW
0xffb1ebfc,GetSRAndDisableInterrupt
0xff819364,GetStringWithPrompt_FW
0xffa6231c,GetSumYOfVRAMCenterLine_FW
0xffa39f5c,GetSwitchStatus_FW
0xff81873c,GetSystemTime_FW
0xffb2cecc,GetTimeOfSystem_FW
0xffa6ac98,GetTransparentMemory_FW
0xffa6acf0,GetTransparentMemoryPosition_FW
0xffa6ac78,GetTransparentMemorySize_FW
0xffa64640,GetUnpackCrwIntegralValue_FW
0xffa5b8ac,GetUserSetShutterSPeed_FW
0xffa61f10,GetVideoOutType_FW
0xffa625e4,GetVRAMHPixelsSize
0xffa625e4,GetVRAMHPixelsSize_FW
0xffa625f0,GetVRAMVPixelsSize
0xffa625f0,GetVRAMVPixelsSize_FW
0xffa63b80,GetYear_FW
0xffaee8cc,GetZoomActuatorCurrentPosition_FW
0xffaee8b8,GetZoomActuatorSpeedPPS_FW
0xffaf1858,GetZoomLensCurrentPoint
0xffaf1858,GetZoomLensCurrentPoint_FW
0xffaf186c,GetZoomLensCurrentPosition
0xffaf186c,GetZoomLensCurrentPosition_FW
0xffa5db50,GetZoomLensElecCurrent_FW
0xffa5da5c,GetZoomLensResetPlus_FW
0xffa5da84,GetZoomLensSpeed_FW
0xffaf1880,GetZoomLensTelePoint_FW
0xffae8840,GetZoomPiSensorLevel_FW
0xffb1fd84,GiveSemaphore
0xffb1fd84,GiveSemaphore_FW
0xffb42b44,HardwareDefect_FW
0xffb42b74,HardwareDefectWithRestart_FW
0xffa69ff0,InactivateAdjLog_FW
0xffa583ec,InitializeAdjustmentFunction_FW
0xffa5835c,InitializeAdjustmentSystem_FW
0xffa0dd4c,InitializeDCPClassFunctions_FW
0xffa6fe20,InitializeDigicon_FW
0xffa733bc,InitializeSoundRec_FW
0xffa6f97c,InitializeTestRec_FW
0xff939610,InPort_FW
0xff90c58c,InstallDialogItem_FW
0xff928784,iosDevAdd
0xff92875c,iosDevDelete
0xff928a48,iosDrvInstall
0xffa5b610,IsAdjCdsMode_FW
0xff91eb3c,isalpha
0xffb400cc,IsControlEventActive
0xffb400cc,IsControlEventActive_FW
0xff91eb6c,isdigit
0xffb42300,IsDisableAutoShutdown_FW
0xffa6628c,IsDUIDFixFlag_FW
0xff9160f8,IsEnableRefreshPhysicalScreen_FW
0xffa61f50,IsEVFDrive_FW
0xffa622e0,IsEvfDriveMode_FW
0xffa60ee8,IsExStrobeChargeComp_FW
0xffa662c4,IsFactoryMode_FW
0xffae7988,IsLensOutside_FW
0xffa6a02c,IsLogOutType_FW
0xff91eb9c,islower
0xff91ebcc,ispunct
0xff91ebe4,isspace
0xff9ae7d4,IsStrobeChargeCompleted
0xff91ebfc,isupper
0xff91ec14,isxdigit
0xffaee918,IsZoomActuatorResetSensorPlusSide_FW
0xffa395d8,kbd_p1_f
0xffa395e4,kbd_p1_f_cont
0xffa3b1bc,kbd_pwr_off,(stubs_entry_2.s)
0xffa3b17c,kbd_pwr_on,(stubs_entry_2.s)
0xffa396a4,kbd_read_keys
0xffa3ac4c,kbd_read_keys_r2,(stubs_entry_2.s)
0xff90c264,KeepDefaultMoveFocusEventToDialog_FW
0xffa31e30,LcdCon_GetLcdAdjParameter_FW
0xffa3222c,LcdCon_GetLcdBackLightParameter_FW
0xffa31ed8,LcdCon_SaveLcdAdjParameter_FW
0xffa322d4,LcdCon_SaveLcdBackLightParameter_FW
0xffa31d44,LcdCon_SetLcdAdjParameter_FW
0xffa320e8,LcdCon_SetLcdBackLightBrightness_FW
0xffa32188,LcdCon_SetLcdBackLightParameter_FW
0xffa31c20,LcdCon_SetLcdDriver_FW
0xffa31e88,LcdCon_ShowLcdAdjParameter_FW
0xffa32284,LcdCon_ShowLcdBackLightParameter_FW
0xff909ed4,LCDMsg_ChangeColor_FW
0xff909978,LCDMsg_Create_FW
0xff909938,LCDMsg_Delete_FW
0xff909910,LCDMsg_Move_FW
0xff909a0c,LCDMsg_SetNum_FW
0xff909a30,LCDMsg_SetStr_FW
0xff9099f0,LCDMsg_SwDisp_FW
0xffa38f40,LEDDrive
0xffa38f40,LEDDrive_FW
0xffa67f3c,LoadAdjustmentTable_FW
0xffa67fa0,LoadAdjustmentValue_FW
0xffa69288,LoadDataFromAdjTableBin_FW
0xffa6915c,LoadParamDataFromAdjTableBin_FW
0xffb241bc,LoadScript_FW
0xffa37778,LoadTest_Result_Print_Off_FW
0xffa37764,LoadTest_Result_Print_On_FW
0xffb2c990,LocalTime
0xffb427b0,LockMainPower
0xffb427b0,LockMainPower_FW
0xff915f68,LockPhysicalScreen_FW
0xff90c160,LockRefreshDialog_FW
0xff8158b8,LogCameraEvent
0xffa35ed8,LowBat_Result_Print_Off_FW
0xffa35ec0,LowBat_Result_Print_On_FW
0xffaa5a74,Lseek
0xff9276a8,lseek
0xffaa5a74,Lseek_FW
0xff81c944,MakeBootDisk_FW
0xffaa1004,MakeDirectory_Fut
0xff81c958,MakeScriptDisk_FW
0xff92a5a4,malloc_alt
0xffae4d00,MechaRegisterEventProcedure_FW
0xffae4d98,MechaReset_FW
0xffae4dcc,MechaTerminate_FW
0xffae4d40,MechaUnRegisterEventProcedure_FW
0xff922768,memchr
0xff92279c,memcmp
0xff92279c,memcmp_FW
0xff9227d8,memcpy
0xff9227d8,memcpy_FW
0xffb218d4,MemoryChecker_FW
0xff92a9c4,memPartInfoGet
0xff922850,memset
0xff922850,memset_FW
0xff92a9b4,memShow_FW
0xffb17b88,MFOff_FW
0xffb17b78,MFOn_FW
0xff923584,mktime
0xff81f374,ModeLevelMovieRecForScript_FW
0xff81f380,ModeLevelPlayForScript_FW
0xff81f368,ModeLevelStillRecForScript_FW
0xff81875c,MonSelEvent_FW
0xffb3a5d4,MoveControllerToTopOfZOrder_FW
0xffadda14,MoveCZToPoint_FW
0xffaddab0,MoveCZToTele_FW
0xffaddab0,MoveCZToTeleEvent_FW
0xffadda68,MoveCZToWide_FW
0xffaee9b8,MoveDCMotorCCW_FW
0xffaee954,MoveDCMotorCW_FW
0xff90b518,MoveDialogBoxPosition_FW
0xff90c024,MoveDialogControllerToTopOfZOrder_FW
0xff90cab4,MoveDialogItemPosition_FW
0xff90c048,MoveDialogItemPositionToDialog_FW
0xffb17b24,MoveDigitalZoomAt_FW
0xffb17b04,MoveDigitalZoomToTele_FW
0xffb17b14,MoveDigitalZoomToWide_FW
0xffae03c0,MoveFocusActuator_FW
0xffae0144,MoveFocusLensToDistance,(stubs_entry_2.s)
0xffa5e2cc,MoveFocusLensToDistance_FW
0xffa5e194,MoveFocusLensToPosition_FW
0xffa5e130,MoveFocusLensToPositionWithMaxSpeed_FW
0xffae00e4,MoveFocusLensToTerminate_FW
0xffa5e0a0,MoveFocusLensToTerminatePosition_FW
0xffae0144,MoveFocusLensWithDistance_FW
0xffae0218,MoveFocusLensWithPosition_FW
0xffae02ec,MoveFocusLensWithPositionWithoutBacklash_FW
0xffa5ba44,MoveIrisToAv_FW
0xffae5798,MoveIrisToTerminatePosition_FW
0xffae57a0,MoveIrisWithAv
0xffae57a0,MoveIrisWithAv_FW
0xffae57d4,MoveIrisWithAvWithoutBacklash_FW
0xffae78d8,MoveLensToFirstPoint_FW
0xffae78d8,MoveLensToFirstPointEvent_FW
0xffae7938,MoveLensToTerminatePoint_FW
0xffae7938,MoveLensToTerminatePointEvent_FW
0xffb17ad8,MoveOpticalZoomAt_FW
0xffb17aa8,MoveOpticalZoomToTele_FW
0xffb17ac0,MoveOpticalZoomToWide_FW
0xff90b488,MoveViewPortPosition_FW
0xffaee858,MoveZoomActuator_FW
0xffa5dc34,MoveZoomLensToMechaEnd_FW
0xffa5d8e4,MoveZoomLensToPoint_FW
0xffa5d8a0,MoveZoomLensToPosition_FW
0xffa5dcbc,MoveZoomLensToPositionByManual_FW
0xffaf1800,MoveZoomLensToTerminatePosition_FW
0xffaf1730,MoveZoomLensWithPoint
0xffaf1730,MoveZoomLensWithPoint_FW
0xffaf17ac,MoveZoomLensWithPosition_FW
0xff9e0ff8,NotifyConnectPictBridge_FW
0xff9e1010,NotifyDisconnectPictBridge_FW
0xffb11834,NR_GetDarkSubType
0xffb11834,NR_GetDarkSubType_FW
0xffb11880,NR_GetDefectCorrectType_FW
0xffb117a4,NR_SetDarkSubType
0xffb117a4,NR_SetDarkSubType_FW
0xffb11800,NR_SetDefectCorrectType_FW
0xffb118cc,NR_SetLotasPonyType_FW
0xffa3a388,OffPrintHVStatus_FW
0xffa39f48,OffPrintPhySw_FW
0xffa3c48c,OffPrintTouchWheel_FW
0xffa5cde8,OneShotWhigeBalance_FW
0xffa3a374,OnPrintHVStatus_FW
0xffa39f30,OnPrintPhySw_FW
0xffa3c448,OnPrintTouchWheel_FW
0xffaa5954,Open
0xff927ba8,open
0xffaa5954,Open_FW
0xff8193e8,OpenConsole_FW
0xffb5f9f8,opendir
0xffaea29c,OpenMechaShutter_FW
0xffaea29c,OpenMechaShutterEvent_FW
0xffa5be28,OpenMShutter_FW
0xff9395fc,OutPort_FW
0xffa69a9c,OutputLogToFile_FW
0xff821e64,PB2Rec
0xff8186e4,Peek16_FW
0xff8186d8,Peek32_FW
0xff8186f8,Peek8_FW
0xff99cd5c,PointDefDetect_FW
0xff99cea4,PointKizuCheck_FW
0xff8186b0,Poke16_FW
0xff81869c,Poke32_FW
0xff8186c4,Poke8_FW
0xffb3e048,PostEventShootSeqToUI_FW
0xffa38fac,PostLEDMessage_FW
0xffb3df44,PostLogicalEventForNotPowerType
0xffb3df44,PostLogicalEventForNotPowerType_FW
0xffb3dfc0,PostLogicalEventToUI
0xffb3dfc0,PostLogicalEventToUI_FW
0xffb1f3cc,PostMessageQueue
0xffa61758,PreFixAE_FW
0xffa4163c,PrePro.Capture_FW
0xffa41594,PrePro.GetDarkSetUp_FW
0xffa415d4,PrePro.GetDarkSubSetUp_FW
0xffa4168c,PrePro.HybridCrw_FW
0xffa41614,PrePro.LiveImage_FW
0xffa41664,PrePro.MemoryCrw_FW
0xffa415a4,PrePro.SetDarkSetUp_FW
0xffa415e4,PrePro.SetDarkSubSetUp_FW
0xffb71448,PrePro.Unpack_FW
0xffa680dc,PrintAdjTableMap_FW
0xffa5872c,PrintAllAEIntegData_FW
0xff916a20,PrintBmpVramInfo_FW
0xff81228c,printclock_FW
0xff916a50,PrintCurrPalette_FW
0xffb241e0,Printf_FW
0xffa696d8,PrintFaexeVersioin_FW
0xffa69688,PrintFirmVersion_FW
0xffa5ec2c,PrintMultiWinScanTable_FW
0xffa5ea84,PrintScanTable_FW
0xffb168c4,PT_atoi_FW
0xffb16df0,PT_BatLvChange_Low_FW
0xffb16de0,PT_BatLvChange_PreWeak_FW
0xffb16df8,PT_BatLvChange_SysLow_FW
0xffb16de8,PT_BatLvChange_Weak_FW
0xffb171b0,PT_ChangeZoomSpeed_FW
0xffb16854,PT_CompleteCaptModeChange_FW
0xffb16864,PT_CompleteCharge_FW
0xffb16814,PT_CompletePreCapt_FW
0xffb16844,PT_CompletePrepareLens_FW
0xffb16834,PT_CompleteStopDigZoom_FW
0xffb1682c,PT_CompleteStopZoom_FW
0xffb1683c,PT_CompleteStoreLens_FW
0xffb1685c,PT_CompleteSynchroWrite_FW
0xffb17214,PT_DoAELock_FW
0xffb171f4,PT_DoAFLock_FW
0xffb1686c,PT_EraseAllFile_FW
0xffb16f6c,PT_FinishBatteryTest_FW
0xffb16fb4,PT_GetBatteryLevel_FW
